year,search term,sentence,score
2017,scholarship|awards,"a&w_rootbeerz wrote:  Yes got to agree with eddie. But if the 4 year course leads to honors while the 3 year course don't, then the choice is obvious. Im assuming this post is referring to biz/act That isn't accurate. NTU offers direct honors for 3 years prog, as long your cGPA meets the cut off in your final year ie. if you are below the cut off, you wont graduate with honors The new NUS BBA BAC curriculum offers a direct honors 4 years path for the first time (2017).  Some plus points for NUS Business/Act are: - You can opt to graduate in 3 years instead of 4. It isnt compulsory to do the final year. - You can take up a second specialisation of business using your unrestricted mods ie. Accountancy students can specialise in Finance while business students can have dual specialisation in 2 fields of business (finance+marketing etc) - There are 3 new specialisations namely Economics, Business analytics and entrepreneurship , making it to a total of 7 - There is no requirement to select a field of specialisation eg. You dont have to compete your gpa to study more popular modules like finance. Its all about bidding.  - Compulsory overseas experience for all students (OYEAHHHH) Of course, NTU do have its own strong points too The extra year saves you studying costs and gives you an advantageous head start in the corporate world. NBS is extremely established especially for accountancy  I had a tough time deciding between NUS Act and NTU BBA+Act. But here are some other factos I considered - Distance from home - scholarships - hall, residential college - friends - campus facilities - campus vibrancy  Both universities are awsum  Hope this post will give prospective students some help in deciding which school to go to!",9.626693187492416
2018,scholarship|awards,"muryaz wrote:  Well... at this point it seems like no uni wants me... SMU rejected me or on waiting list now. Prepared so much in the topic but apparently not on the dress code or speaking enough like an ang moh. I was the only one that came in jeans and sneakers while everyone else were wearing formal. Is that overdress or what's to be expected? (I don't get why the email even said smart casual, but I just followed the email...) NTU and NUS completely ignoring me forever. I've gotten so depressed I'm no longer depressed. Perhaps this is one way of curing yourself of depression: where everything becomes a delusion and nothing in life matters anymore. It sucks that everything to form a judgment on someone can just be based on a single event on a single day and nothing else, but well, that's life. You can say there's still time but I just can't take waiting up to 3 agonizing more months later. If anything, the only realistic thing in life that will ever happen is me writing that appeal letter. Before your comments get lost in the sea of comments on this very active forum, let me reply to your rant/concerns. I just want to say that I get you. I totally do. Why? I was once in your position last year. Unknowingly fell into depression during the waiting period from April to May because I waited hopelessly for things that eventually (and obviously) did not come true... Exactly 1 year ago on this date (13 April 2017), I received a devastating offer from NTU — environmental engineering, and that was my last choice. It was supposed to be a celebration, that I received an offer, but it was the absolute last thing I wanted, since it wasn't my first choice, and something that I knew I couldn't accept doing (and was stupid enough to even place it in my choices, ah well).  Subsequently I got rejected by NUS and SMU, because I simply didn't make the cut... With a heavy heart I signed up (late) for private A levels, and as much as I hated the idea of having to retake, having to suffer... I had no choice. I really wanted to prove to myself that I CAN get into local uni. It didn't help when I'm from one of the top JCs, and my friends are moving on happily to overseas unis with unconditional offers, scholarships, or medicine, law, dentistry... you name it. I was utterly alone. And I felt like I was the only loser in my school (and also a disgrace to my school) who had to retake A levels, who couldn't really make the cut for local uni. In the end, ALL my appeals failed. What's new? Reality slapped me hard in the face, and it hurt like a bitch, of course. What could I do? I had to move on. I then spent some time correcting my mindset before I was actually more mentally stable for my exams. But I just have to tell you that you are really doing yourself a huge disfavour right now. Yes you are disappointed, you are not receiving news, everything seems oh so damn hopeless. But self pity will only kill you, as well as the people around you who love and care for you... do know that YOU are not the only one suffering, your family and friends are too! Everything seems bleak right now yes, but once you get that offer, everything will be merry and bright...  For me, I knew that I wanted to go to uni. I spent that one more year not just preparing for retake, but also redefining my goals and aspirations in my life. Also, building on my character. Depression no more! There were many sacrifices made, many times that I felt like hiding in a cave... but I overcame that and grew so much stronger. As long as you YEARN it, you will get it no matter what, because no one can stop you!! So don't even let the demons in your head stop you, please do not give in to depression. No one can help you except yourself. I suggest you try meditation and yoga, those things saved my ass (': And here I am back this year, legitly exactly one year later. I received my offer from NTU business...... It took one more year, but it was so worth it. Although my story might not be the most impressive one, but I've proved to everyone and most importantly myself that if I want something, I'm gonna make sure I get it, even if it means one year later. Because this is my future, and I am the captain of my ship of fate. I hope that you realise this too, be proud of who you are, of your battlescars, failures and experiences. All these will shape you into who you are — a better you. Chin up!! ",14.514038252044482
2018,scholarship|awards,"catjunkie wrote:  Hey guys! It's me again lolol I took A levels in 2016 and took a gap year after my application to the Big Three unis backfired - I really regret not listening to my mum's advice on getting my tutor to write an appraisal for me, but this year, I asked one of my tutors and I was so thankful that she put the time and effort to write one for me! Anyway, I'm here to get my chances rated in getting into uni this year. I noticed some of the COP increased and decreased across the Big Three. These are my grades: A for PW, B for GP, BDD/B for my 3H2 1H1 (subject combi is MPC/E) and pass in MTL B. I was working under contract for the 1 gap year as a support/customer service before moving into the admin support and then I resigned end Feb this year to focus on my uni applications. If it helps, I can also give info on my CCA/extra-curricular contributions: I was Student Conductor when I was in my JC's choir, and we did some voluntary works - once at an old aged home and another with single parents and their kids. We also got a Silver Award at the Singapore International Choral Festival 2015 and my JC recognized my efforts with awards for leadership and team (merit and distinction respectively). I'm aiming for either NTU's English/History/Philosophy/NIE Arts Education or NUS FASS. I know my RP is very borderline, but I want to know what are my chances. I also filled up all DA components for all the unis and even applied for SIT and SUSS. Would appreciate the advice from you guys! You can try but I'll be honest, what kills you is the 2 D's for H2. If you were rejected the first time, I will say that it's quite likely the 2nd round may not be much different. I calculated and unless I'm wrong, that's 70RP which is very borderline for a lot of arts course for NTU. NUS FASS eh..I don't think so to be honest. SUSS is probably your best option at this point. No harm applying for NTU/NUS but I suggest be prepared for rejection.wiingx wrote:  Hello! Thanks for replying as well! I’m actually aiming for higher honours as I’m planning to go on towards graduate school. From the way you speak, are you also from NUS? Yes and university is no walk in the park whether you are in NUS or NTU so competitiveness really shouldn't factor in when picking a school. If you're in a private uni, then yeah, probably a large chunk don't care but public unis..not so lucky.",12.804161017444521
2018,scholarship|awards,"Poty321 wrote:  Bro, mai (don't) lose hope! Never try, never know  I have been a ""regular"" reject for scholarship applications - not even an interview opportunity was given But hey, you may have a better chance than me  Unlike me, an individual with a ""borderline"" profile in CCA and/or other non-academic achievements - the only reason depriving me of a scholarship interview.<Personal Experience - UNI / POLY / ITE> In chronological order:<1> Successfully enrolled into NTU, NUS & SMU for BAcc, but not shortlisted for scholarship interview despite attaining cGPA of 3.91 coupled with a Diploma with Merit in Accountancy.<2> Not shortlisted for scholarship interview despite attaining cGPA of 3.9 and above for all semesters in Year 2 & 3 of the Polytechnic.<3> Not shortlisted for scholarship interview despite attaining perfect cGPA of 4.0 for all semesters in Year 1 of the Polytechnic.<4> Successfully enrolled into Polytechnic for Diploma in Accountancy, but not shortlisted for scholarship interview despite attaining cGPA of 3.88 coupled with a Certificate of Merit in High-nitec in Accounting.<5> Not shortlisted for scholarship interview despite attaining perfect GPA of 4.0 for three out of four semesters in ITE. Coming from a disadvantaged background, I spent most of my time working to facilitate personal living expenses as well as to contribute to the family's finances. And with most of the time spent on work (e.g. after-school hours, weekends, and vacation periods), my investment in non-academic activities (e.g. CCA, competitions, etc.) was limited to 8 hours per week and would often have to give up on activities such as YEP and OIP due to the cost and time involved. Therefore, my non-academic profile was considered to be ""insubstantial"" in comparison with other individuals who had the resources to be a full-time student. Whilst there is nothing wrong with awarding scholarships primarily on academic achievement, the current selection criteria and system may be further skewed against lower-income households, as their children may have less in the areas of co-curricular activities, leadership track record, etc, because of their limited financial resources. This may further stack the odds against the lower-income, who have fewer resources to access tuition, enrichment programmes, learning aids, etc. The irony of how institutions used a uniform assessment method to evaluate people of diverse backgrounds - the subtle ways colleges discriminate against poor students  Ultimately, life is fair because the world is unfair to everyone  Heng (lucky) still can apply for financial aid  Woah! I salute you lah! Hey Ric Flair! I recommend you to call up the secretary in-charge to seek further clarification.  Better be safe than sorry; sometimes administrative lapse does occur Scholarship isn’t based on GPA nia. My gpa only 3,5. Got shortlisted for govt scholarship. Went through 4 rounds. Told me my gpa not enough. Private company offer me a scholarship instead. Was juggling full time work and full tome study in a local u. It’s a miracle I even sustain 3.5 out of 4. Just that my work is rather niche. And not those waiter etc which provide no actual value to education other than financially.  And cca is useless.",12.483704265296355
2018,scholarship|awards,"Poty321 wrote:  Hello there! Totally agree with you that scholarship should not be awarded based on academic performance only, which I did mention in my earlier post. The primary objective of my earlier post aims to encourage individuals who are currently applying/appealing for admission and/or scholarship - through the sharing of my education journey and the challenges experienced as an individual with a disadvantaged background. Subsequently, the post also seeks to highlight the flaws in the basis of selection for the scholarship interview. Today, institutions are still using a uniform assessment method to evaluate people of diverse backgrounds. The assessment for academic potential is pretty straightforward - cGPA, awards, and other academic achievement obtained from other sources (e.g. competitions, courses, etc.). The tricky part lies in the assessment of non-academic components - institutions seek individuals with certain attributes, qualities, and skills (e.g. leadership, teamwork, entrepreneurship, integrity, sports achievement, etc.). And often, institutions only consider school-related activities and/or co-curricular activities as the samples for their assessment.  On a personal note, I believed that those attributes, qualities, and skillscould also beidentified and assessed through employment experience (e.g. customers' testimonials, appraisals by superiors, awards attained, etc.).  In general, institutions should also look beyond the school-related activities and co-curricular activities when assessing the non-academic components of individuals. Hence, granting more flexibility for underprivileged students whose non-academic profile were considered as ""insubstantial"" and thereby allowing  them to have the opportunity to share their stories. Ultimately, an interview is all we need.P.s. I'm glad that your hard work paid off, and congrats on securing that scholarship offered by a private company  (I missed the application deadline for private & government scholarship ) To be shortlisted for interview on the government scholarship with 3.5GPA, you must have some really outstanding non-academic achievements! Do you mind to share with us? And hello senior , assuming you are an SMU student (based on the GPA capped at 4.0). As an individual with similar experience, juggling between full-time work and study is really no joke, not to mention that you are doing it at the University-level and still managed to scored a decent grade. Mind to share what full-time job you work as? Do you study in the day, and work at night/after-school hours? Did you, perhaps, packed all modules into that few days so that you could work for the rest of the days in the week? Sincerely hope that you can share some tips with us/me Networking/cloud computing consultant. And if you can get some really well-known individual in the industry to write recommendation letter would really be helpful.  I think due to my competition award as well as the system I build for one of the major hospital which became part of the national healthcare system.  But other than that the majority of the attendees maintain a minimum gpa of 3.9.",12.368699079116563
2018,scholarship|awards,"So, ntu & smu got give extra 1.25 points extra for putting first choice ? Thanks whuttt wrote:  Good news for those borderline cases eyeing NUS "" . . . . the plan to award up to 1.25 bonus points (equivalent of one H1 grade) to students applying for their first choice programme. The bonus points, applicable to programmes not requiring a pre-entry interview, will be added to the student’s University Admission Score. "" http://news.nus.edu.sg/highlights/nu...on-initiatives NUS applicants to get bonus points for 1st-choice courses Passion for a field of study will count for admission to the National University of Singapore (NUS) from this year. Those applying for a place at NUS will be given 1.25 bonus points for their first choice - equivalent to going from C to B or B to A in an A-level H1 subject. This applies only to courses where entry is based purely on converting a student's grades into points, and not to courses such as medicine and law where students are assessed on their aptitude and interests through interviews. NUS senior deputy president and provost Ho Teck Hua, who announced the move at a press conference on Monday, said NUS analysis of admission data showed the bonus point can make a difference. ""Let's say one student with 81 points applies for communications as his first choice, and another with 82 points applies to the same course as his second choice. With the 1.25 points, the student who lists the course as his first choice will get ahead of the person with 82 points,"" he said. On why NUS decided on the move, he said: ""If you have done well and are passionate about a career in business or computing, for example, then we want to say to you that we support your passion."" ""We want to help you pursue your passion,"" he said, adding that students passionate about what they study tend to perform better. Professor Ho revealed that, currently, 65 per cent of students given a place in their first-choice course take up the offer, while only 45 per cent of those given their second-choice course do so. Noting NUS graduates' good job prospects, Prof Ho also announced that NUS will be increasing the number of double majors to increase career options for its graduates. ""The nature of work is changing very rapidly, and we need to prepare students for a lifetime of diverse careers,"" he said. He said NUS, which currently offers 94 double major and major-minor combinations, will add another 86 such programmes. ""Someone doing data science and entrepreneurship, for example, can go and work for a range of industries in data science, and also go and do a start-up."" On top of the double majors, NUS also offers 71 double degrees, 33 joint degrees with partner universities and 24 concurrent degrees. Adding all this, currently 15 per cent of NUS students are trained in more than one discipline. Prof Ho said he hopes half of all NUS students will graduate with knowledge and skills in two different fields, so they will have more job offers to choose from. He also announced two new degree programmes for this year, one in pharmaceutical science and the other in veterinary science. Students taking up the 5 1/2-year concurrent veterinary degree programme will graduate with an NUS degree in life sciences and a Doctor of Veterinary Medicine from the University of Melbourne. NUS, which now offers 230 bond-free merit scholarships, will add 200 more scholarships for the new academic year. Ms Geraldine Tan, 19, welcomed the move by NUS and said it is important for young people to get into a field that excites them. She said: ""I really want to study business and maybe go on an overseas college stint as I want to start a social enterprise. Business courses are hard to get into, so I am hoping the bonus points will help me get the edge."" Hwa Chong Institution student Hannah Ganesh, 18, said increasing double degree options is good as students can diversify their learning and ""challenge themselves"".http://www.straitstimes.com/singapor...choice-courses NUS' new offerings BONUS POINTS FOR FIRST CHOICE Students applying to NUS will be given 1.25 bonus points for their first-choice course. This applies only to courses where entry is based purely on students' grades. MORE DOUBLE MAJORS NUS will be increasing the number of double majors to open up more career options for its graduates. It currently offers 94 double major and major-minor combinations and will add another 86 such programmes. NEW DEGREES A new concurrent degree combines NUS' Bachelor of Science and the Doctor of Veterinary Medicine offered by the University of Melbourne. Students can complete the programmes in 5-1/2 years. NUS is also offering a new joint degree in pharmaceutical science with the University of Dundee in Scotland. The programme is designed to provide students with knowledge and skills for careers in the pharmaceutical, biomedical and consumer healthcare sectors. NUS OVERSEAS COLLEGES The programme that sends students on internships to several entrepreneurial hubs in the world will be extended to Jakarta and Toronto. MORE BOND-FREE SCHOLARSHIPS NUS, which now offers 230 bond-free merit scholarships, will add another 200 scholarships in the new academic year. ",12.18608324873977
2018,scholarship|awards,"darksiedluv wrote:  I didn't apply.........  As I am not matriculating this year.  But after I see your post , I don't think I will be applying hahahah Bro, mai (don't) lose hope! Never try, never know  I have been a ""regular"" reject for scholarship applications - not even an interview opportunity was given But hey, you may have a better chance than me  Unlike me, an individual with a ""borderline"" profile in CCA and/or other non-academic achievements - the only reason depriving me of a scholarship interview.<Personal Experience - UNI / POLY / ITE> In chronological order:<1> Successfully enrolled into NTU, NUS & SMU for BAcc, but not shortlisted for scholarship interview despite attaining cGPA of 3.91 coupled with a Diploma with Merit in Accountancy.<2> Not shortlisted for scholarship interview despite attaining cGPA of 3.9 and above for all semesters in Year 2 & 3 of the Polytechnic.<3> Not shortlisted for scholarship interview despite attaining perfect cGPA of 4.0 for all semesters in Year 1 of the Polytechnic.<4> Successfully enrolled into Polytechnic for Diploma in Accountancy, but not shortlisted for scholarship interview despite attaining cGPA of 3.88 coupled with a Certificate of Merit in High-nitec in Accounting.<5> Not shortlisted for scholarship interview despite attaining perfect GPA of 4.0 for three out of four semesters in ITE. Coming from a disadvantaged background, I spent most of my time working to facilitate personal living expenses as well as to contribute to the family's finances. And with most of the time spent on work (e.g. after-school hours, weekends, and vacation periods), my investment in non-academic activities (e.g. CCA, competitions, etc.) was limited to 8 hours per week and would often have to give up on activities such as YEP and OIP due to the cost and time involved. Therefore, my non-academic profile was considered to be ""insubstantial"" in comparison with other individuals who had the resources to be a full-time student. Whilst there is nothing wrong with awarding scholarships primarily on academic achievement, the current selection criteria and system may be further skewed against lower-income households, as their children may have less in the areas of co-curricular activities, leadership track record, etc, because of their limited financial resources. This may further stack the odds against the lower-income, who have fewer resources to access tuition, enrichment programmes, learning aids, etc. The irony of how institutions used a uniform assessment method to evaluate people of diverse backgrounds - the subtle ways colleges discriminate against poor students  Ultimately, life is fair because the world is unfair to everyone  Heng (lucky) still can apply for financial aid Little Angry Potato wrote:  3.97. What's yours? Woah! I salute you lah!The Nature Boy wrote:   What is your achievement? My gpa was 3.98 and was not shortlisted. Hey Ric Flair! I recommend you to call up the secretary in-charge to seek further clarification.  Better be safe than sorry; sometimes administrative lapse does occur ",12.139918916524353
2018,scholarship|awards,"Good news for those borderline cases eyeing NUS "" . . . . the plan to award up to 1.25 bonus points (equivalent of one H1 grade) to students applying for their first choice programme. The bonus points, applicable to programmes not requiring a pre-entry interview, will be added to the student’s University Admission Score. "" http://news.nus.edu.sg/highlights/nu...on-initiatives NUS applicants to get bonus points for 1st-choice courses Passion for a field of study will count for admission to the National University of Singapore (NUS) from this year. Those applying for a place at NUS will be given 1.25 bonus points for their first choice - equivalent to going from C to B or B to A in an A-level H1 subject. This applies only to courses where entry is based purely on converting a student's grades into points, and not to courses such as medicine and law where students are assessed on their aptitude and interests through interviews. NUS senior deputy president and provost Ho Teck Hua, who announced the move at a press conference on Monday, said NUS analysis of admission data showed the bonus point can make a difference. ""Let's say one student with 81 points applies for communications as his first choice, and another with 82 points applies to the same course as his second choice. With the 1.25 points, the student who lists the course as his first choice will get ahead of the person with 82 points,"" he said. On why NUS decided on the move, he said: ""If you have done well and are passionate about a career in business or computing, for example, then we want to say to you that we support your passion."" ""We want to help you pursue your passion,"" he said, adding that students passionate about what they study tend to perform better. Professor Ho revealed that, currently, 65 per cent of students given a place in their first-choice course take up the offer, while only 45 per cent of those given their second-choice course do so. Noting NUS graduates' good job prospects, Prof Ho also announced that NUS will be increasing the number of double majors to increase career options for its graduates. ""The nature of work is changing very rapidly, and we need to prepare students for a lifetime of diverse careers,"" he said. He said NUS, which currently offers 94 double major and major-minor combinations, will add another 86 such programmes. ""Someone doing data science and entrepreneurship, for example, can go and work for a range of industries in data science, and also go and do a start-up."" On top of the double majors, NUS also offers 71 double degrees, 33 joint degrees with partner universities and 24 concurrent degrees. Adding all this, currently 15 per cent of NUS students are trained in more than one discipline. Prof Ho said he hopes half of all NUS students will graduate with knowledge and skills in two different fields, so they will have more job offers to choose from. He also announced two new degree programmes for this year, one in pharmaceutical science and the other in veterinary science. Students taking up the 5 1/2-year concurrent veterinary degree programme will graduate with an NUS degree in life sciences and a Doctor of Veterinary Medicine from the University of Melbourne. NUS, which now offers 230 bond-free merit scholarships, will add 200 more scholarships for the new academic year. Ms Geraldine Tan, 19, welcomed the move by NUS and said it is important for young people to get into a field that excites them. She said: ""I really want to study business and maybe go on an overseas college stint as I want to start a social enterprise. Business courses are hard to get into, so I am hoping the bonus points will help me get the edge."" Hwa Chong Institution student Hannah Ganesh, 18, said increasing double degree options is good as students can diversify their learning and ""challenge themselves"".http://www.straitstimes.com/singapor...choice-courses NUS' new offerings BONUS POINTS FOR FIRST CHOICE Students applying to NUS will be given 1.25 bonus points for their first-choice course. This applies only to courses where entry is based purely on students' grades. MORE DOUBLE MAJORS NUS will be increasing the number of double majors to open up more career options for its graduates. It currently offers 94 double major and major-minor combinations and will add another 86 such programmes. NEW DEGREES A new concurrent degree combines NUS' Bachelor of Science and the Doctor of Veterinary Medicine offered by the University of Melbourne. Students can complete the programmes in 5-1/2 years. NUS is also offering a new joint degree in pharmaceutical science with the University of Dundee in Scotland. The programme is designed to provide students with knowledge and skills for careers in the pharmaceutical, biomedical and consumer healthcare sectors. NUS OVERSEAS COLLEGES The programme that sends students on internships to several entrepreneurial hubs in the world will be extended to Jakarta and Toronto. MORE BOND-FREE SCHOLARSHIPS NUS, which now offers 230 bond-free merit scholarships, will add another 200 scholarships in the new academic year.",12.136929652811501
2018,scholarship|awards,"helloworld321 wrote:  Scholarship isn’t based on GPA nia. My gpa only 3,5. Got shortlisted for govt scholarship. Went through 4 rounds. Told me my gpa not enough. Private company offer me a scholarship instead. Was juggling full time work and full tome study in a local u. It’s a miracle I even sustain 3.5 out of 4. Just that my work is rather niche. And not those waiter etc which provide no actual value to education other than financially.  And cca is useless. Hello there! Totally agree with you that scholarship should not be awarded based on academic performance only, which I did mention in my earlier post. The primary objective of my earlier post aims to encourage individuals who are currently applying/appealing for admission and/or scholarship - through the sharing of my education journey and the challenges experienced as an individual with a disadvantaged background. Subsequently, the post also seeks to highlight the flaws in the basis of selection for the scholarship interview. Today, institutions are still using a uniform assessment method to evaluate people of diverse backgrounds. The assessment for academic potential is pretty straightforward - cGPA, awards, and other academic achievement obtained from other sources (e.g. competitions, courses, etc.). The tricky part lies in the assessment of non-academic components - institutions seek individuals with certain attributes, qualities, and skills (e.g. leadership, teamwork, entrepreneurship, integrity, sports achievement, etc.). And often, institutions only consider school-related activities and/or co-curricular activities as the samples for their assessment.  On a personal note, I believed that those attributes, qualities, and skillscould also beidentified and assessed through employment experience (e.g. customers' testimonials, appraisals by superiors, awards attained, etc.).  In general, institutions should also look beyond the school-related activities and co-curricular activities when assessing the non-academic components of individuals. Hence, granting more flexibility for underprivileged students whose non-academic profile were considered as ""insubstantial"" and thereby allowing  them to have the opportunity to share their stories. Ultimately, an interview is all we need.P.s. I'm glad that your hard work paid off, and congrats on securing that scholarship offered by a private company  (I missed the application deadline for private & government scholarship ) To be shortlisted for interview on the government scholarship with 3.5GPA, you must have some really outstanding non-academic achievements! Do you mind to share with us? And hello senior , assuming you are an SMU student (based on the GPA capped at 4.0). As an individual with similar experience, juggling between full-time work and study is really no joke, not to mention that you are doing it at the University-level and still managed to scored a decent grade. Mind to share what full-time job you work as? Do you study in the day, and work at night/after-school hours? Did you, perhaps, packed all modules into that few days so that you could work for the rest of the days in the week? Sincerely hope that you can share some tips with us/me ",11.984522629820846
2018,scholarship|awards,"Forevermah wrote:  I’m planning to go for Comm studies at NTU. However my cGPA is only 3.3 but I received diploma with merit and also held several leadership roles in school. Applied DA as well and got my Lecturers to write appraisal form. Got chance or not ah? Because Comm studies intake and my cGPA damn far sia 😂 nyarlathotepia wrote:  Does anyone happen to know the acceptance odds for a polytechnic student pursuing a different field in university? I'm pretty sure there's only anecdotal evidence available, but that's better than nothing.  I'm a science student that'd love to major in computer science. As of the fifth semester, I have a cGPA of 3.942 and my L1R4 is 6. While I don't have Amath, I do take advanced math modules, which I have been told will more than waive the requirement. Considering that I didn’t get accepted during the early admission exercise and the sustained radio silence from both universities, I’m starting to wonder if I’ll be shuffled back into science after all. Sigh! As a poly grad now in NTU, I only got one answer for all of you poly grads: If your GPA is far from their cut-off, do not pin any hopes on the universities. But if your GPA is nicely within their 10th percentile, then yes you definitely stand a good chance but then again, anything can happen. 3.94 seems okay, you just gotta wait and I hope you wrote well for your personal statement. They don't care what you studied in poly, its the GPA that they look at, and look at only.  So if you have GPA 3.3 and aiming for WKW, I would dare say your chances are very very very slim, even with your Dip w Merit, because there are people from other comms courses who may have a way higher GPA (that may meet the 10th percentile), yet did not get Dip w Merit. If you are trying by DA, which I highly recommend to anyone from poly, you really need to show that you have done comms-related stuff before, best if you have won some awards. CCA records are really nothing in their eyes, because every other JC kid also have good CCA records because it is simply part of their school life. To qualify under DA, you need to have something more than everyone else don't. Even then, there is no guarantee they will call you up for interview. I had a friend from NP comms who tried for two years, each year with additional things to her portfolio as she is working now, and did not get it.",11.901753329996962
2018,scholarship|awards,"Poty321 wrote:  Bro, mai (don't) lose hope! Never try, never know  I have been a ""regular"" reject for scholarship applications - not even an interview opportunity was given But hey, you may have a better chance than me  Unlike me, an individual with a ""borderline"" profile in CCA and/or other non-academic achievements - the only reason depriving me of a scholarship interview.<Personal Experience - UNI / POLY / ITE> In chronological order:<1> Successfully enrolled into NTU, NUS & SMU for BAcc, but not shortlisted for scholarship interview despite attaining cGPA of 3.91 coupled with a Diploma with Merit in Accountancy.<2> Not shortlisted for scholarship interview despite attaining cGPA of 3.9 and above for all semesters in Year 2 & 3 of the Polytechnic.<3> Not shortlisted for scholarship interview despite attaining perfect cGPA of 4.0 for all semesters in Year 1 of the Polytechnic.<4> Successfully enrolled into Polytechnic for Diploma in Accountancy, but not shortlisted for scholarship interview despite attaining cGPA of 3.88 coupled with a Certificate of Merit in High-nitec in Accounting.<5> Not shortlisted for scholarship interview despite attaining perfect GPA of 4.0 for three out of four semesters in ITE. Coming from a disadvantaged background, I spent most of my time working to facilitate personal living expenses as well as to contribute to the family's finances. And with most of the time spent on work (e.g. after-school hours, weekends, and vacation periods), my investment in non-academic activities (e.g. CCA, competitions, etc.) was limited to 8 hours per week and would often have to give up on activities such as YEP and OIP due to the cost and time involved. Therefore, my non-academic profile was considered to be ""insubstantial"" in comparison with other individuals who had the resources to be a full-time student. Whilst there is nothing wrong with awarding scholarships primarily on academic achievement, the current selection criteria and system may be further skewed against lower-income households, as their children may have less in the areas of co-curricular activities, leadership track record, etc, because of their limited financial resources. This may further stack the odds against the lower-income, who have fewer resources to access tuition, enrichment programmes, learning aids, etc. The irony of how institutions used a uniform assessment method to evaluate people of diverse backgrounds - the subtle ways colleges discriminate against poor students  Ultimately, life is fair because the world is unfair to everyone  Heng (lucky) still can apply for financial aid  Woah! I salute you lah! Hey Ric Flair! I recommend you to call up the secretary in-charge to seek further clarification.  Better be safe than sorry; sometimes administrative lapse does occur Wah respect. You climbed all the way up/",11.818410924877728
2019,scholarship|awards,"hengheng98 wrote:  Just some thoughts. Please share your views on it as well. I really hope to get into NUS IS (I am interested in the modules offered) but no news till now so I am already prepared to face the worst scenario. I did receive an offer from SMU so I still got Plan B.  However, SMU school fees is higher than NUS by over 10k, which really makes me think whether should I take up SMU offer.  Personally, I like both SMU and NUS but school fees is really a factor that I must take into account of. Moreover, I do not have an extensive knowledge on how SMU IS curriculum. I wonder is it the same as NUS? or does it differ a lot?  So if NUS rejects me this year, I intend to reject SMU offer, and apply next year to NUS. The reason being university will no longer take into account of O Level result from Y2020 onwards. I was a PFP student and does not have an O Level result thus the long wait or possible rejection from NUS. So I would like to ask what are some of your thoughts on this?  1) Should I reject SMU this year and apply for NUS next year?  2) Do I stand a higher chance in getting accepted if I apply next year? (My CGPA is above 3.9)  Thank you everyone for reading this long post lol just wanna listen to some of your advices/opinions. Thanks! Hi! I'm in similar situation. I graduated in 2017, coming from relevant Diploma with Merit CGPA 3.95.  I'm a PFP student as well but I do not meet the maths requirement. Thus, I've been trying DA as I have good CCA records (I won several awards in local IT competitions, represented SG in international competition before, worked as freelance developer as well as startup biz as well). I got invited for DA in 2017, but didn't manage to secure a spot. Applied last year & was rejected without interview and this year is my last year of applying as I managed to disrupt from National Service (I enlisted late). I currently accepted NTU Computer Science. I'm thinking whether to take a gap year to take O Level Maths to increase my chance as well as from Y2020 onwards, O level will not be taken into consideration. However, due to my family circumstances as well as discouragement from friends I most likely will be enrolling into NTU meanwhile just praying for some good news from NUS side. Haha. Are you a male or female?  If you are a male serving NS, You can accept SMU offer first and reapply next year.  I wish you all the best and hope you will get news from NUS soon!",10.855884599316472
2019,scholarship|awards,"Rockabye wrote:  I do plan to do Masters/PhD if my CGPA is sufficiently good (and if my research skills are good enough).  However, I'm not the most optimistic person about my chances since:  (1) I'm aware of how limited and competitive the opportunities for post-grad in the psych field are in SG, and priority for these opportunities would probably go to those under government (or whatever full) scholarships which I do not have, unfortunately (I guess it is thus very important for me to have excellent grades/portfolio in a said field) (2) my grades for my core mods are pretty mediocre-ish (My grades for the mods as reflected in last sem results comprises an equal number of A & B+ which is roughly average in the cohort) To be very frank tho, I'm quite fine with pursuing something in the direction of counselling/education and that's probably why I'm planning to take several counselling mods in NIE (to declare some minor in NIE) edit: for those who are choosing between the diff uni for psych, honestly, I would you urge you to consider the distance (if you stay close to NUS, just go NUS; vice versa for NTU/SMU). Staying in hall may be fun and all but like, 4 years of it would kinda devoid you of seeing your family regularly which sucks (at least for me, i will sometimes miss them even if its fun to stay in hall).  The minister said every school is a good school anyway (whether you find this sarcastically amusing or not, there's not much disparity in the reputation of the 3 uni in psych), and if you are smart and passionate towards psych, you will somehow excel in it in any of the 3 uni and be prominent enough to stand out. Info from My dad’s friend whose daughter has just completed her PhD. NTU- Achieved Degree in Psychology  NUS- Achieved Master Degree In Psychology  Tsing Hua University-Doctorate in Psychology  Study from Master and PhD took abt 8 years in all.",10.545244883044504
